school,conference,school_id,year,division,conference_id
Vanderbilt,SEC,736,2017,1,911
Vanderbilt,SEC,736,2018,1,911
Vanderbilt,SEC,736,2019,1,911
VCU,CAA,740,2002,1,837
VCU,CAA,740,2003,1,837
VCU,CAA,740,2004,1,837
VCU,CAA,740,2005,1,837
VCU,CAA,740,2006,1,837
VCU,CAA,740,2007,1,837
VCU,CAA,740,2008,1,837
VCU,CAA,740,2009,1,837
VCU,CAA,740,2010,1,837
VCU,CAA,740,2011,1,837
VCU,CAA,740,2012,1,837
VCU,Atlantic 10,740,2013,1,820
VCU,Atlantic 10,740,2014,1,820
VCU,Atlantic 10,740,2015,1,820
VCU,Atlantic 10,740,2016,1,820
VCU,Atlantic 10,740,2017,1,820
VCU,Atlantic 10,740,2018,1,820
VCU,Atlantic 10,740,2019,1,820
Vermont,America East,738,2002,1,845
Vermont,America East,738,2003,1,845
Vermont,America East,738,2004,1,845
Vermont,America East,738,2005,1,845
Vermont,America East,738,2006,1,845
Vermont,America East,738,2007,1,845
Vermont,America East,738,2008,1,845
Vermont,America East,738,2009,1,845
Villanova,AAC,739,2002,1,823
Villanova,AAC,739,2003,1,823
Villanova,AAC,739,2004,1,823
Villanova,AAC,739,2005,1,823
Villanova,AAC,739,2006,1,823
Villanova,AAC,739,2007,1,823
Villanova,AAC,739,2008,1,823
Villanova,AAC,739,2009,1,823
Villanova,AAC,739,2010,1,823
Villanova,AAC,739,2011,1,823
Villanova,AAC,739,2012,1,823
Villanova,AAC,739,2013,1,823
Villanova,Big East,739,2014,1,30184
Villanova,Big East,739,2015,1,30184
Villanova,Big East,739,2016,1,30184
Villanova,Big East,739,2017,1,30184
Villanova,Big East,739,2018,1,30184
Villanova,Big East,739,2019,1,30184
Virginia,ACC,746,2002,1,821
Virginia,ACC,746,2003,1,821
Virginia,ACC,746,2004,1,821
Virginia,ACC,746,2005,1,821
Virginia,ACC,746,2006,1,821
Virginia,ACC,746,2007,1,821
Virginia,ACC,746,2008,1,821
Virginia,ACC,746,2009,1,821
Virginia,ACC,746,2010,1,821
Virginia,ACC,746,2011,1,821
Virginia,ACC,746,2012,1,821
Virginia,ACC,746,2013,1,821
Virginia,ACC,746,2014,1,821
Virginia,ACC,746,2015,1,821
Virginia,ACC,746,2016,1,821
Virginia,ACC,746,2017,1,821
Virginia,ACC,746,2018,1,821
Virginia,ACC,746,2019,1,821
Virginia Tech,AAC,742,2002,1,823
Virginia Tech,AAC,742,2003,1,823
Virginia Tech,AAC,742,2004,1,823
Virginia Tech,ACC,742,2005,1,821
Virginia Tech,ACC,742,2006,1,821
Virginia Tech,ACC,742,2007,1,821
Virginia Tech,ACC,742,2008,1,821
Virginia Tech,ACC,742,2009,1,821
Virginia Tech,ACC,742,2010,1,821
Virginia Tech,ACC,742,2011,1,821
Virginia Tech,ACC,742,2012,1,821
Virginia Tech,ACC,742,2013,1,821
Virginia Tech,ACC,742,2014,1,821
Virginia Tech,ACC,742,2015,1,821
Virginia Tech,ACC,742,2016,1,821
Virginia Tech,ACC,742,2017,1,821
Virginia Tech,ACC,742,2018,1,821
Virginia Tech,ACC,742,2019,1,821
VMI,SoCon,741,2002,1,912
VMI,SoCon,741,2003,1,912
VMI,Big South,741,2004,1,826
VMI,Big South,741,2005,1,826
VMI,Big South,741,2006,1,826
VMI,Big South,741,2007,1,826
VMI,Big South,741,2008,1,826
VMI,Big South,741,2009,1,826
VMI,Big South,741,2010,1,826
VMI,Big South,741,2011,1,826
VMI,Big South,741,2012,1,826
VMI,Big South,741,2013,1,826
VMI,Big South,741,2014,1,826
VMI,SoCon,741,2015,1,912
VMI,SoCon,741,2016,1,912
VMI,SoCon,741,2017,1,912
VMI,SoCon,741,2018,1,912
VMI,SoCon,741,2019,1,912
Wagner,NEC,748,2002,1,846
Wagner,NEC,748,2003,1,846
Wagner,NEC,748,2004,1,846
Wagner,NEC,748,2005,1,846
Wagner,NEC,748,2006,1,846
Wagner,NEC,748,2007,1,846
Wagner,NEC,748,2008,1,846
Wagner,NEC,748,2009,1,846
Wagner,NEC,748,2010,1,846
Wagner,NEC,748,2011,1,846
Wagner,NEC,748,2012,1,846
Wagner,NEC,748,2013,1,846
Wagner,NEC,748,2014,1,846
Wagner,NEC,748,2015,1,846
Wagner,NEC,748,2016,1,846
Wagner,NEC,748,2017,1,846
Wagner,NEC,748,2018,1,846
Wagner,NEC,748,2019,1,846
Wake Forest,ACC,749,2002,1,821
Wake Forest,ACC,749,2003,1,821
Wake Forest,ACC,749,2004,1,821
Wake Forest,ACC,749,2005,1,821
Wake Forest,ACC,749,2006,1,821
Wake Forest,ACC,749,2007,1,821
Wake Forest,ACC,749,2008,1,821
Wake Forest,ACC,749,2009,1,821
Wake Forest,ACC,749,2010,1,821
Wake Forest,ACC,749,2011,1,821
Wake Forest,ACC,749,2012,1,821
Wake Forest,ACC,749,2013,1,821
Wake Forest,ACC,749,2014,1,821
Wake Forest,ACC,749,2015,1,821
Wake Forest,ACC,749,2016,1,821
Wake Forest,ACC,749,2017,1,821
Wake Forest,ACC,749,2018,1,821
Wake Forest,ACC,749,2019,1,821
Washington,Pac-12,756,2002,1,905
Washington,Pac-12,756,2003,1,905
Washington,Pac-12,756,2004,1,905
Washington,Pac-12,756,2005,1,905
Washington,Pac-12,756,2006,1,905
Washington,Pac-12,756,2007,1,905
Washington,Pac-12,756,2008,1,905
Washington,Pac-12,756,2009,1,905
Washington,Pac-12,756,2010,1,905
Washington,Pac-12,756,2011,1,905
Washington,Pac-12,756,2012,1,905
Washington,Pac-12,756,2013,1,905
Washington,Pac-12,756,2014,1,905
Washington,Pac-12,756,2015,1,905
Washington,Pac-12,756,2016,1,905
Washington,Pac-12,756,2017,1,905
Washington,Pac-12,756,2018,1,905
Washington,Pac-12,756,2019,1,905
Washington Adventist,Independent,1029,2002,1,0
Washington Adventist,Independent,1029,2003,1,0
Washington Adventist,Independent,1029,2004,1,0
Washington Adventist,Independent,1029,2005,1,0
Washington Adventist,Independent,1029,2006,1,0
Washington Adventist,Independent,1029,2007,1,0
Washington Adventist,Independent,1029,2008,1,0
Washington Adventist,Independent,1029,2009,1,0
Washington St.,Pac-12,754,2002,1,905
Washington St.,Pac-12,754,2003,1,905
Washington St.,Pac-12,754,2004,1,905
Washington St.,Pac-12,754,2005,1,905
Washington St.,Pac-12,754,2006,1,905
Washington St.,Pac-12,754,2007,1,905
Washington St.,Pac-12,754,2008,1,905
Washington St.,Pac-12,754,2009,1,905
Washington St.,Pac-12,754,2010,1,905
Washington St.,Pac-12,754,2011,1,905
Washington St.,Pac-12,754,2012,1,905
Washington St.,Pac-12,754,2013,1,905
Washington St.,Pac-12,754,2014,1,905
Washington St.,Pac-12,754,2015,1,905
Washington St.,Pac-12,754,2016,1,905
Washington St.,Pac-12,754,2017,1,905
Washington St.,Pac-12,754,2018,1,905
Washington St.,Pac-12,754,2019,1,905
West Virginia,AAC,768,2002,1,823
West Virginia,AAC,768,2003,1,823
West Virginia,AAC,768,2004,1,823
West Virginia,AAC,768,2005,1,823
West Virginia,AAC,768,2006,1,823
West Virginia,AAC,768,2007,1,823
West Virginia,AAC,768,2008,1,823
West Virginia,AAC,768,2009,1,823
West Virginia,AAC,768,2010,1,823
West Virginia,AAC,768,2011,1,823
West Virginia,AAC,768,2012,1,823
West Virginia,Big 12,768,2013,1,25354
West Virginia,Big 12,768,2014,1,25354
West Virginia,Big 12,768,2015,1,25354
West Virginia,Big 12,768,2016,1,25354
West Virginia,Big 12,768,2017,1,25354
West Virginia,Big 12,768,2018,1,25354
West Virginia,Big 12,768,2019,1,25354
Western Caro.,SoCon,769,2002,1,912
Western Caro.,SoCon,769,2003,1,912
Western Caro.,SoCon,769,2004,1,912
Western Caro.,SoCon,769,2005,1,912
Western Caro.,SoCon,769,2006,1,912
Western Caro.,SoCon,769,2007,1,912
Western Caro.,SoCon,769,2008,1,912
Western Caro.,SoCon,769,2009,1,912
Western Caro.,SoCon,769,2010,1,912
Western Caro.,SoCon,769,2011,1,912
Western Caro.,SoCon,769,2012,1,912
Western Caro.,SoCon,769,2013,1,912
Western Caro.,SoCon,769,2014,1,912
Western Caro.,SoCon,769,2015,1,912
Western Caro.,SoCon,769,2016,1,912
Western Caro.,SoCon,769,2017,1,912
Western Caro.,SoCon,769,2018,1,912
Western Caro.,SoCon,769,2019,1,912
Western Ill.,Summit League,771,2002,1,819
Western Ill.,Summit League,771,2003,1,819
Western Ill.,Summit League,771,2004,1,819
Western Ill.,Summit League,771,2005,1,819
Western Ill.,Summit League,771,2006,1,819
Western Ill.,Summit League,771,2007,1,819
Western Ill.,Summit League,771,2008,1,819
Western Ill.,Summit League,771,2009,1,819
Western Ill.,Summit League,771,2010,1,819
Western Ill.,Summit League,771,2011,1,819
Western Ill.,Summit League,771,2012,1,819
Western Ill.,Summit League,771,2013,1,819
Western Ill.,Summit League,771,2014,1,819
Western Ill.,Summit League,771,2015,1,819
Western Ill.,Summit League,771,2016,1,819
Western Ill.,Summit League,771,2017,1,819
Western Ill.,Summit League,771,2018,1,819
Western Ill.,Summit League,771,2019,1,819
Western Ky.,Sun Belt,772,2002,1,818
Western Ky.,Sun Belt,772,2003,1,818
Western Ky.,Sun Belt,772,2004,1,818
Western Ky.,Sun Belt,772,2005,1,818
Western Ky.,Sun Belt,772,2006,1,818
Western Ky.,Sun Belt,772,2007,1,818
Western Ky.,Sun Belt,772,2008,1,818
Western Ky.,Sun Belt,772,2009,1,818
Western Ky.,Sun Belt,772,2010,1,818
Western Ky.,Sun Belt,772,2011,1,818
Western Ky.,Sun Belt,772,2012,1,818
Western Ky.,Sun Belt,772,2013,1,818
Western Ky.,Sun Belt,772,2014,1,818
Western Ky.,C-USA,772,2015,1,24312
Western Ky.,C-USA,772,2016,1,24312
Western Ky.,C-USA,772,2017,1,24312
Western Ky.,C-USA,772,2018,1,24312
Western Ky.,C-USA,772,2019,1,24312
Western Mich.,MAC,774,2002,1,875
Western Mich.,MAC,774,2003,1,875
Western Mich.,MAC,774,2004,1,875
Western Mich.,MAC,774,2005,1,875
Western Mich.,MAC,774,2006,1,875
Western Mich.,MAC,774,2007,1,875
Western Mich.,MAC,774,2008,1,875
Western Mich.,MAC,774,2009,1,875
Western Mich.,MAC,774,2010,1,875
Western Mich.,MAC,774,2011,1,875
Western Mich.,MAC,774,2012,1,875
Western Mich.,MAC,774,2013,1,875
Western Mich.,MAC,774,2014,1,875
Western Mich.,MAC,774,2015,1,875
Western Mich.,MAC,774,2016,1,875
Western Mich.,MAC,774,2017,1,875
Western Mich.,MAC,774,2018,1,875
Western Mich.,MAC,774,2019,1,875
Westminster (PA),Independent,1451,2002,1,0
Wichita St.,MVC,782,2002,1,884
Wichita St.,MVC,782,2003,1,884
Wichita St.,MVC,782,2004,1,884
Wichita St.,MVC,782,2005,1,884
Wichita St.,MVC,782,2006,1,884
Wichita St.,MVC,782,2007,1,884
Wichita St.,MVC,782,2008,1,884
Wichita St.,MVC,782,2009,1,884
Wichita St.,MVC,782,2010,1,884
Wichita St.,MVC,782,2011,1,884
Wichita St.,MVC,782,2012,1,884
Wichita St.,MVC,782,2013,1,884
Wichita St.,MVC,782,2014,1,884
Wichita St.,MVC,782,2015,1,884
Wichita St.,MVC,782,2016,1,884
Wichita St.,MVC,782,2017,1,884
Wichita St.,AAC,782,2018,1,823
Wichita St.,AAC,782,2019,1,823
William & Mary,CAA,786,2002,1,837
William & Mary,CAA,786,2003,1,837
William & Mary,CAA,786,2004,1,837
William & Mary,CAA,786,2005,1,837
William & Mary,CAA,786,2006,1,837
William & Mary,CAA,786,2007,1,837
William & Mary,CAA,786,2008,1,837
William & Mary,CAA,786,2009,1,837
William & Mary,CAA,786,2010,1,837
William & Mary,CAA,786,2011,1,837
William & Mary,CAA,786,2012,1,837
William & Mary,CAA,786,2013,1,837
William & Mary,CAA,786,2014,1,837
William & Mary,CAA,786,2015,1,837
William & Mary,CAA,786,2016,1,837
William & Mary,CAA,786,2017,1,837
William & Mary,CAA,786,2018,1,837
William & Mary,CAA,786,2019,1,837
Winthrop,Big South,792,2002,1,826
Winthrop,Big South,792,2003,1,826
Winthrop,Big South,792,2004,1,826
Winthrop,Big South,792,2005,1,826
Winthrop,Big South,792,2006,1,826
Winthrop,Big South,792,2007,1,826
Winthrop,Big South,792,2008,1,826
Winthrop,Big South,792,2009,1,826
Winthrop,Big South,792,2010,1,826
Winthrop,Big South,792,2011,1,826
Winthrop,Big South,792,2012,1,826
Winthrop,Big South,792,2013,1,826
Winthrop,Big South,792,2014,1,826
Winthrop,Big South,792,2015,1,826
Winthrop,Big South,792,2016,1,826
Winthrop,Big South,792,2017,1,826
Winthrop,Big South,792,2018,1,826
Winthrop,Big South,792,2019,1,826
Wofford,SoCon,2915,2002,1,912
Wofford,SoCon,2915,2003,1,912
Wofford,SoCon,2915,2004,1,912
Wofford,SoCon,2915,2005,1,912
Wofford,SoCon,2915,2006,1,912
Wofford,SoCon,2915,2007,1,912
Wofford,SoCon,2915,2008,1,912
Wofford,SoCon,2915,2009,1,912
Wofford,SoCon,2915,2010,1,912
Wofford,SoCon,2915,2011,1,912
Wofford,SoCon,2915,2012,1,912
Wofford,SoCon,2915,2013,1,912
Wofford,SoCon,2915,2014,1,912
Wofford,SoCon,2915,2015,1,912
Wofford,SoCon,2915,2016,1,912
Wofford,SoCon,2915,2017,1,912
Wofford,SoCon,2915,2018,1,912
Wofford,SoCon,2915,2019,1,912
Wright St.,Horizon,810,2002,1,881
Wright St.,Horizon,810,2003,1,881
Wright St.,Horizon,810,2004,1,881
Wright St.,Horizon,810,2005,1,881
Wright St.,Horizon,810,2006,1,881
Wright St.,Horizon,810,2007,1,881
Wright St.,Horizon,810,2008,1,881
Wright St.,Horizon,810,2009,1,881
Wright St.,Horizon,810,2010,1,881
Wright St.,Horizon,810,2011,1,881
Wright St.,Horizon,810,2012,1,881
Wright St.,Horizon,810,2013,1,881
Wright St.,Horizon,810,2014,1,881
Wright St.,Horizon,810,2015,1,881
Wright St.,Horizon,810,2016,1,881
Wright St.,Horizon,810,2017,1,881
Wright St.,Horizon,810,2018,1,881
Wright St.,Horizon,810,2019,1,881
Xavier,Atlantic 10,812,2002,1,820
Xavier,Atlantic 10,812,2003,1,820
Xavier,Atlantic 10,812,2004,1,820
Xavier,Atlantic 10,812,2005,1,820
Xavier,Atlantic 10,812,2006,1,820
Xavier,Atlantic 10,812,2007,1,820
Xavier,Atlantic 10,812,2008,1,820
Xavier,Atlantic 10,812,2009,1,820
Xavier,Atlantic 10,812,2010,1,820
Xavier,Atlantic 10,812,2011,1,820
Xavier,Atlantic 10,812,2012,1,820
Xavier,Atlantic 10,812,2013,1,820
Xavier,Big East,812,2014,1,30184
Xavier,Big East,812,2015,1,30184
Xavier,Big East,812,2016,1,30184
Xavier,Big East,812,2017,1,30184
Xavier,Big East,812,2018,1,30184
Xavier,Big East,812,2019,1,30184
Yale,Ivy League,813,2002,1,865
Yale,Ivy League,813,2003,1,865
Yale,Ivy League,813,2004,1,865
Yale,Ivy League,813,2005,1,865
Yale,Ivy League,813,2006,1,865
Yale,Ivy League,813,2007,1,865
Yale,Ivy League,813,2008,1,865
Yale,Ivy League,813,2009,1,865
Yale,Ivy League,813,2010,1,865
Yale,Ivy League,813,2011,1,865
Yale,Ivy League,813,2012,1,865
Yale,Ivy League,813,2013,1,865
Yale,Ivy League,813,2014,1,865
Yale,Ivy League,813,2015,1,865
Yale,Ivy League,813,2016,1,865
Yale,Ivy League,813,2017,1,865
Yale,Ivy League,813,2018,1,865
Yale,Ivy League,813,2019,1,865
Youngstown St.,Horizon,817,2002,1,881
Youngstown St.,Horizon,817,2003,1,881
Youngstown St.,Horizon,817,2004,1,881
Youngstown St.,Horizon,817,2005,1,881
Youngstown St.,Horizon,817,2006,1,881
Youngstown St.,Horizon,817,2007,1,881
Youngstown St.,Horizon,817,2008,1,881
Youngstown St.,Horizon,817,2009,1,881
Youngstown St.,Horizon,817,2010,1,881
Youngstown St.,Horizon,817,2011,1,881
Youngstown St.,Horizon,817,2012,1,881
Youngstown St.,Horizon,817,2013,1,881
Youngstown St.,Horizon,817,2014,1,881
Youngstown St.,Horizon,817,2015,1,881
Youngstown St.,Horizon,817,2016,1,881
Youngstown St.,Horizon,817,2017,1,881
